"","TypeI","Type2a","Type2a2x","colMax","ID","Filename","Type","Exercise","Laminin","Area","Sample","FibreType"
"4877",27.3777777777778,319.894444444444,634.307407407407,634.307407407407,1073,"M1217-16","FT"," Pre",261,2071.29436325678,"C4","Type2a2x"
"4878",27.3777777777778,328.894444444444,628.307407407407,628.307407407407,1061,"M1217-16","FT"," Pre",282,1829.64509394572,"C4","Type2a2x"
"4879",27.3777777777778,362.894444444444,590.307407407407,590.307407407407,646,"M1217-16","FT"," Pre",233,1544.88517745303,"C4","Type2a2x"
"4880",27.3777777777778,376.894444444444,259.307407407407,376.894444444444,826,"M1217-16","FT"," Pre",324,4349.79123173278,"C4","Type2a"
"4881",27.3777777777778,585.894444444444,69.3074074074074,585.894444444444,936,"M1217-16","FT"," Pre",274,1229.4363256785,"C4","Type2a"
"4882",27.3777777777778,602.894444444444,610.307407407407,610.307407407407,1069,"M1217-16","FT"," Pre",277,1327.6617954071,"C4","Type2a2x"
"4883",27.3777777777778,611.894444444444,87.3074074074074,611.894444444444,648,"M1217-16","FT"," Pre",236,5130.375782881,"C4","Type2a"
"4884",27.3777777777778,616.894444444444,101.307407407407,616.894444444444,994,"M1217-16","FT"," Pre",257,1282.04592901879,"C4","Type2a"
"4885",27.3777777777778,778.894444444444,79.3074074074074,778.894444444444,1292,"M1217-16","FT"," Pre",295,8146.4509394572,"C4","Type2a"
"4886",27.4837209302326,1403.47906976744,126.218604651163,1403.47906976744,272,"JG1","FT"," Pre",560,2415.1356993737,"P1","Type2a"
"4887",27.4837209302326,331.479069767442,848.218604651163,848.218604651163,285,"JG1","FT"," Pre",486,2439.56158663883,"P1","Type2a2x"
"4888",27.4837209302326,555.479069767442,77.2186046511628,555.479069767442,52,"JG1","FT"," Pre",604,3328.6012526096,"P1","Type2a"
"4889",27.4837209302326,741.479069767442,352.218604651163,741.479069767442,430,"JG1","FT"," Pre",520,4650.73068893528,"P1","Type2a"
"4890",27.506,1131.076,122.142,1131.076,694,"DS4","FT","Post",299,4066.0751565762,"P2","Type2a"
"4891",27.506,1207.076,151.142,1207.076,695,"DS4","FT","Post",301,3286.53444676409,"P2","Type2a"
"4892",27.506,226.076,1184.142,1184.142,26,"DS4","FT","Post",267,5107.0981210856,"P2","Type2a2x"
"4893",27.506,300.076,1186.142,1186.142,111,"DS4","FT","Post",308,5363.15240083507,"P2","Type2a2x"
"4894",27.506,745.076,213.142,745.076,117,"DS4","FT","Post",319,4859.18580375783,"P2","Type2a"
"4895",27.5569620253165,1051.33227848101,170.101265822785,1051.33227848101,52,"JG4","FT","Post",299,5903.34029227557,"P1","Type2a"
"4896",27.5569620253165,1112.33227848101,173.101265822785,1112.33227848101,390,"JG4","FT","Post",341,6469.20668058455,"P1","Type2a"
"4897",27.5569620253165,1473.33227848101,365.101265822785,1473.33227848101,791,"JG4","FT","Post",601,484.968684759916,"P1","Type2a"
"4898",27.5569620253165,1680.33227848101,301.101265822785,1680.33227848101,734,"JG4","FT","Post",389,383.716075156576,"P1","Type2a"
"4899",27.5569620253165,1808.33227848101,232.101265822785,1808.33227848101,471,"JG4","FT","Post",396,9976.09603340292,"P1","Type2a"
"4900",27.5569620253165,2095.33227848101,219.101265822785,2095.33227848101,813,"JG4","FT","Post",574,369.206680584551,"P1","Type2a"
"4901",27.5569620253165,858.332278481013,172.101265822785,858.332278481013,398,"JG4","FT","Post",293,8261.27348643006,"P1","Type2a"
"4902",27.5569620253165,912.332278481013,190.101265822785,912.332278481013,59,"JG4","FT","Post",296,8153.86221294363,"P1","Type2a"
"4903",27.5569620253165,918.332278481013,191.101265822785,918.332278481013,598,"JG4","FT","Post",285,3959.08141962422,"P1","Type2a"
"4904",27.5736842105263,255.881578947368,1027.58421052632,1027.58421052632,222,"DS1","FT"," Pre",286,2477.6617954071,"P2","Type2a2x"
"4905",27.5736842105263,278.881578947368,1299.58421052632,1299.58421052632,326,"DS1","FT"," Pre",294,1999.26931106472,"P2","Type2a2x"
"4906",27.5736842105263,707.881578947368,135.584210526316,707.881578947368,185,"DS1","FT"," Pre",400,4046.76409185804,"P2","Type2a"
"4907",27.5736842105263,738.881578947368,97.5842105263158,738.881578947368,181,"DS1","FT"," Pre",307,3322.86012526096,"P2","Type2a"
"4908",27.5736842105263,819.881578947368,101.584210526316,819.881578947368,142,"DS1","FT"," Pre",376,4867.43215031315,"P2","Type2a"
"4909",27.5882352941176,1125.85647058824,198.178823529412,1125.85647058824,429,"PL4","FT","Post",327,7813.77870563674,"P4","Type2a"
"4910",27.5882352941176,1582.85647058824,217.178823529412,1582.85647058824,36,"PL4","FT","Post",303,3776.8267223382,"P4","Type2a"
"4911",27.5882352941176,163.856470588235,767.178823529412,767.178823529412,362,"PL4","FT","Post",203,6444.98956158664,"P4","Type2a2x"
"4912",27.5882352941176,192.856470588235,830.178823529412,830.178823529412,438,"PL4","FT","Post",226,6830.79331941545,"P4","Type2a2x"
"4913",27.5882352941176,228.856470588235,603.178823529412,603.178823529412,1242,"PL4","FT","Post",279,4827.34864300626,"P4","Type2a2x"
"4914",27.5882352941176,232.856470588235,790.178823529412,790.178823529412,412,"PL4","FT","Post",294,4369.624217119,"P4","Type2a2x"
"4915",27.5882352941176,338.856470588235,754.178823529412,754.178823529412,1301,"PL4","FT","Post",237,4487.16075156576,"P4","Type2a2x"
"4916",27.5882352941176,402.856470588235,1204.17882352941,1204.17882352941,743,"PL4","FT","Post",260,2746.03340292276,"P4","Type2a2x"
"4917",27.5882352941176,406.856470588235,527.178823529412,527.178823529412,1244,"PL4","FT","Post",284,3877.87056367432,"P4","Type2a2x"
"4918",27.5882352941176,519.856470588235,807.178823529412,807.178823529412,139,"PL4","FT","Post",313,6070.25052192067,"P4","Type2a2x"
"4919",27.5882352941176,559.856470588235,206.178823529412,559.856470588235,1133,"PL4","FT","Post",246,6747.80793319415,"P4","Type2a"
"4920",27.5882352941176,594.856470588235,150.178823529412,594.856470588235,1472,"PL4","FT","Post",246,8385.90814196242,"P4","Type2a"
"4921",27.5882352941176,632.856470588235,285.178823529412,632.856470588235,1305,"PL4","FT","Post",298,3651.56576200418,"P4","Type2a"
"4922",27.5882352941176,649.856470588235,722.178823529412,722.178823529412,166,"PL4","FT","Post",309,6616.0751565762,"P4","Type2a2x"
"4923",27.5882352941176,731.856470588235,93.1788235294118,731.856470588235,1054,"PL4","FT","Post",298,1899.68684759916,"P4","Type2a"
"4924",27.5882352941176,762.856470588235,224.178823529412,762.856470588235,275,"PL4","FT","Post",255,4318.89352818372,"P4","Type2a"
"4925",27.5882352941176,818.856470588235,191.178823529412,818.856470588235,1259,"PL4","FT","Post",257,3665.55323590814,"P4","Type2a"
"4926",27.5882352941176,839.856470588235,156.178823529412,839.856470588235,1284,"PL4","FT","Post",254,4365.86638830898,"P4","Type2a"
"4927",27.5882352941176,841.856470588235,364.178823529412,841.856470588235,613,"PL4","FT","Post",304,1304.27974947808,"P4","Type2a"
"4928",27.5882352941176,875.856470588235,298.178823529412,875.856470588235,95,"PL4","FT","Post",327,6685.80375782881,"P4","Type2a"
"4929",27.5882352941176,947.856470588235,328.178823529412,947.856470588235,885,"PL4","FT","Post",373,2236.22129436326,"P4","Type2a"
"4930",27.5882352941176,962.856470588235,270.178823529412,962.856470588235,1350,"PL4","FT","Post",312,5787.26513569937,"P4","Type2a"
"4931",27.5882352941176,971.856470588235,192.178823529412,971.856470588235,157,"PL4","FT","Post",245,5017.22338204593,"P4","Type2a"
"4932",27.5882352941176,988.856470588235,251.178823529412,988.856470588235,879,"PL4","FT","Post",291,5436.11691022965,"P4","Type2a"
"4933",27.8346456692913,1013.29921259843,107.866141732283,1013.29921259843,138,"AB4","FT","Post",332,4160.02087682672,"P3","Type2a"
"4934",27.8346456692913,1030.29921259843,131.866141732283,1030.29921259843,1061,"AB4","FT","Post",385,3445.40709812109,"P3","Type2a"
"4935",27.8346456692913,1053.29921259843,270.866141732283,1053.29921259843,1101,"AB4","FT","Post",384,4846.65970772443,"P3","Type2a"
"4936",27.8346456692913,1071.29921259843,266.866141732283,1071.29921259843,59,"AB4","FT","Post",271,4733.19415448852,"P3","Type2a"
"4937",27.8346456692913,1077.29921259843,119.866141732283,1077.29921259843,950,"AB4","FT","Post",353,4147.07724425887,"P3","Type2a"
"4938",27.8346456692913,1096.29921259843,81.8661417322835,1096.29921259843,742,"AB4","FT","Post",318,6211.27348643006,"P3","Type2a"
"4939",27.8346456692913,1097.29921259843,100.866141732283,1097.29921259843,1089,"AB4","FT","Post",265,10097.8079331942,"P3","Type2a"
"4940",27.8346456692913,1237.29921259843,135.866141732283,1237.29921259843,957,"AB4","FT","Post",381,3394.05010438413,"P3","Type2a"
"4941",27.8346456692913,1394.29921259843,354.866141732283,1394.29921259843,353,"AB4","FT","Post",492,2299.37369519833,"P3","Type2a"
"4942",27.8346456692913,1856.29921259843,121.866141732283,1856.29921259843,1056,"AB4","FT","Post",431,2340.08350730689,"P3","Type2a"
"4943",27.8346456692913,298.299212598425,900.866141732283,900.866141732283,197,"AB4","FT","Post",354,1405.63674321503,"P3","Type2a2x"
"4944",27.8346456692913,303.299212598425,829.866141732283,829.866141732283,163,"AB4","FT","Post",331,4097.18162839248,"P3","Type2a2x"
"4945",27.8346456692913,401.299212598425,270.866141732283,401.299212598425,548,"AB4","FT","Post",463,3166.91022964509,"P3","Type2a"
"4946",27.8346456692913,500.299212598425,274.866141732283,500.299212598425,620,"AB4","FT","Post",358,1203.23590814196,"P3","Type2a"
"4947",27.8346456692913,516.299212598425,270.866141732283,516.299212598425,714,"AB4","FT","Post",318,3320.5636743215,"P3","Type2a"
"4948",27.8346456692913,529.299212598425,227.866141732283,529.299212598425,429,"AB4","FT","Post",320,4858.24634655532,"P3","Type2a"
"4949",27.8346456692913,577.299212598425,236.866141732283,577.299212598425,305,"AB4","FT","Post",308,6683.19415448852,"P3","Type2a"
"4950",27.8346456692913,582.299212598425,773.866141732283,773.866141732283,1183,"AB4","FT","Post",353,5914.82254697286,"P3","Type2a2x"
"4951",27.8346456692913,585.299212598425,143.866141732283,585.299212598425,1202,"AB4","FT","Post",398,7246.65970772443,"P3","Type2a"
"4952",27.8346456692913,601.299212598425,244.866141732283,601.299212598425,1003,"AB4","FT","Post",385,2096.34655532359,"P3","Type2a"
"4953",27.8346456692913,605.299212598425,194.866141732283,605.299212598425,1129,"AB4","FT","Post",292,3692.90187891441,"P3","Type2a"
"4954",27.8346456692913,615.299212598425,164.866141732283,615.299212598425,291,"AB4","FT","Post",393,9577.45302713987,"P3","Type2a"
"4955",27.8346456692913,620.299212598425,278.866141732283,620.299212598425,247,"AB4","FT","Post",350,3979.85386221294,"P3","Type2a"
"4956",27.8346456692913,628.299212598425,242.866141732283,628.299212598425,627,"AB4","FT","Post",355,1853.44467640919,"P3","Type2a"
"4957",27.8346456692913,649.299212598425,151.866141732283,649.299212598425,934,"AB4","FT","Post",282,2812.83924843424,"P3","Type2a"
"4958",27.8346456692913,652.299212598425,398.866141732283,652.299212598425,139,"AB4","FT","Post",318,8235.59498956159,"P3","Type2a"
"4959",27.8346456692913,660.299212598425,770.866141732283,770.866141732283,113,"AB4","FT","Post",370,3217.53653444676,"P3","Type2a2x"
"4960",27.8346456692913,683.299212598425,120.866141732283,683.299212598425,528,"AB4","FT","Post",506,4782.35908141962,"P3","Type2a"
"4961",27.8346456692913,696.299212598425,80.8661417322835,696.299212598425,1287,"AB4","FT","Post",287,5808.24634655532,"P3","Type2a"
"4962",27.8346456692913,707.299212598425,135.866141732283,707.299212598425,1260,"AB4","FT","Post",337,3421.29436325678,"P3","Type2a"
"4963",27.8346456692913,734.299212598425,160.866141732283,734.299212598425,526,"AB4","FT","Post",516,1078.6012526096,"P3","Type2a"
"4964",27.8346456692913,78.2992125984252,48.8661417322835,78.2992125984252,167,"AB4","FT","Post",508,1605.94989561587,"P3","Type2a"
"4965",27.8346456692913,826.299212598425,121.866141732283,826.299212598425,1116,"AB4","FT","Post",284,7941.54488517745,"P3","Type2a"
"4966",27.8346456692913,860.299212598425,208.866141732283,860.299212598425,592,"AB4","FT","Post",384,4884.13361169102,"P3","Type2a"
"4967",27.8346456692913,875.299212598425,278.866141732283,875.299212598425,232,"AB4","FT","Post",356,6036.6388308977,"P3","Type2a"
"4968",27.8346456692913,884.299212598425,263.866141732283,884.299212598425,136,"AB4","FT","Post",340,1649.68684759916,"P3","Type2a"
"4969",27.8346456692913,930.299212598425,177.866141732283,930.299212598425,1028,"AB4","FT","Post",351,2238.30897703549,"P3","Type2a"
"4970",27.8897435897436,1251.03846153846,317.361538461538,1251.03846153846,629,"M1180-16","FT"," Pre",269,4764.61377870564,"C1","Type2a"
"4971",27.8897435897436,1321.03846153846,269.361538461538,1321.03846153846,599,"M1180-16","FT"," Pre",369,10575.1565762004,"C1","Type2a"
"4972",27.8897435897436,1412.03846153846,529.361538461538,1412.03846153846,61,"M1180-16","FT"," Pre",356,1428.07933194154,"C1","Type2a"
"4973",27.8897435897436,276.038461538462,1010.36153846154,1010.36153846154,186,"M1180-16","FT"," Pre",406,1447.2860125261,"C1","Type2a2x"
"4974",27.8897435897436,299.038461538462,598.361538461538,598.361538461538,528,"M1180-16","FT"," Pre",241,7473.90396659708,"C1","Type2a2x"
"4975",27.8897435897436,307.038461538462,787.361538461538,787.361538461538,334,"M1180-16","FT"," Pre",308,4595.5114822547,"C1","Type2a2x"
"4976",27.8897435897436,328.038461538462,846.361538461538,846.361538461538,833,"M1180-16","FT"," Pre",496,9426.51356993737,"C1","Type2a2x"
"4977",27.8897435897436,334.038461538462,933.361538461538,933.361538461538,793,"M1180-16","FT"," Pre",236,6371.3987473904,"C1","Type2a2x"
"4978",27.8897435897436,371.038461538462,1091.36153846154,1091.36153846154,764,"M1180-16","FT"," Pre",525,4132.67223382046,"C1","Type2a2x"
"4979",27.8897435897436,383.038461538462,1514.36153846154,1514.36153846154,66,"M1180-16","FT"," Pre",308,2045.72025052192,"C1","Type2a2x"
"4980",27.8897435897436,407.038461538462,836.361538461538,836.361538461538,492,"M1180-16","FT"," Pre",336,4257.62004175365,"C1","Type2a2x"
"4981",27.8897435897436,417.038461538462,757.361538461538,757.361538461538,254,"M1180-16","FT"," Pre",388,2146.55532359081,"C1","Type2a2x"
"4982",27.8897435897436,446.038461538462,1443.36153846154,1443.36153846154,7,"M1180-16","FT"," Pre",291,5097.49478079332,"C1","Type2a2x"
"4983",27.8897435897436,470.038461538462,1090.36153846154,1090.36153846154,18,"M1180-16","FT"," Pre",306,4159.08141962422,"C1","Type2a2x"
"4984",27.8897435897436,472.038461538462,521.361538461538,521.361538461538,1030,"M1180-16","FT"," Pre",207,2690.81419624217,"C1","Type2a2x"
"4985",27.8897435897436,475.038461538462,1116.36153846154,1116.36153846154,681,"M1180-16","FT"," Pre",286,5212.5260960334,"C1","Type2a2x"
"4986",27.8897435897436,520.038461538462,1600.36153846154,1600.36153846154,8,"M1180-16","FT"," Pre",370,2139.77035490605,"C1","Type2a2x"
"4987",27.8897435897436,608.038461538462,499.361538461538,608.038461538462,206,"M1180-16","FT"," Pre",297,9739.97912317328,"C1","Type2a"
"4988",27.8897435897436,653.038461538462,348.361538461538,653.038461538462,602,"M1180-16","FT"," Pre",290,9787.99582463466,"C1","Type2a"
"4989",27.8897435897436,656.038461538462,528.361538461538,656.038461538462,880,"M1180-16","FT"," Pre",850,8321.60751565762,"C1","Type2a"
"4990",27.8897435897436,690.038461538462,725.361538461538,725.361538461538,835,"M1180-16","FT"," Pre",536,5235.07306889353,"C1","Type2a2x"
"4991",27.8897435897436,701.038461538462,206.361538461538,701.038461538462,501,"M1180-16","FT"," Pre",295,5364.09185803758,"C1","Type2a"
"4992",27.8897435897436,715.038461538462,1072.36153846154,1072.36153846154,132,"M1180-16","FT"," Pre",326,3477.34864300626,"C1","Type2a2x"
"4993",27.8897435897436,765.038461538462,503.361538461538,765.038461538462,881,"M1180-16","FT"," Pre",523,3675.05219206681,"C1","Type2a"
"4994",27.8897435897436,848.038461538462,219.361538461538,848.038461538462,403,"M1180-16","FT"," Pre",301,6783.71607515658,"C1","Type2a"
"4995",27.8897435897436,914.038461538462,331.361538461538,914.038461538462,338,"M1180-16","FT"," Pre",261,5718.47599164927,"C1","Type2a"
"4996",27.9482352941176,1004.32705882353,242.927058823529,1004.32705882353,950,"M1212-16","FT"," Pre",497,3024.21711899791,"C3","Type2a"
"4997",27.9482352941176,115.327058823529,570.927058823529,570.927058823529,898,"M1212-16","FT"," Pre",213,1572.54697286013,"C3","Type2a2x"
"4998",27.9482352941176,118.327058823529,716.927058823529,716.927058823529,24,"M1212-16","FT"," Pre",277,1153.75782881002,"C3","Type2a2x"
"4999",27.9482352941176,126.327058823529,771.927058823529,771.927058823529,1089,"M1212-16","FT"," Pre",414,1693.7369519833,"C3","Type2a2x"
"5000",27.9482352941176,152.327058823529,713.927058823529,713.927058823529,1010,"M1212-16","FT"," Pre",465,980.584551148226,"C3","Type2a2x"
"5001",27.9482352941176,165.327058823529,794.927058823529,794.927058823529,672,"M1212-16","FT"," Pre",315,1966.49269311065,"C3","Type2a2x"
"5002",27.9482352941176,203.327058823529,819.927058823529,819.927058823529,1033,"M1212-16","FT"," Pre",332,1591.12734864301,"C3","Type2a2x"
"5003",27.9482352941176,285.327058823529,913.927058823529,913.927058823529,89,"M1212-16","FT"," Pre",411,5745.09394572025,"C3","Type2a2x"
"5004",27.9482352941176,320.327058823529,870.927058823529,870.927058823529,1014,"M1212-16","FT"," Pre",495,2804.27974947808,"C3","Type2a2x"
"5005",27.9482352941176,39.3270588235294,465.927058823529,465.927058823529,564,"M1212-16","FT"," Pre",231,954.384133611691,"C3","Type2a2x"
"5006",27.9482352941176,522.327058823529,859.927058823529,859.927058823529,1261,"M1212-16","FT"," Pre",312,2800.52192066806,"C3","Type2a2x"
"5007",27.9482352941176,595.327058823529,159.927058823529,595.327058823529,69,"M1212-16","FT"," Pre",461,2773.06889352818,"C3","Type2a"
"5008",27.9482352941176,633.327058823529,478.927058823529,633.327058823529,7,"M1212-16","FT"," Pre",307,3998.53862212944,"C3","Type2a"
"5009",27.9482352941176,696.327058823529,148.927058823529,696.327058823529,381,"M1212-16","FT"," Pre",297,2116.80584551148,"C3","Type2a"
"5010",27.9482352941176,736.327058823529,197.927058823529,736.327058823529,568,"M1212-16","FT"," Pre",458,7868.68475991649,"C3","Type2a"
"5011",27.9482352941176,749.327058823529,194.927058823529,749.327058823529,876,"M1212-16","FT"," Pre",439,5613.15240083507,"C3","Type2a"
"5012",27.9482352941176,750.327058823529,249.927058823529,750.327058823529,820,"M1212-16","FT"," Pre",385,7854.59290187891,"C3","Type2a"
"5013",27.9482352941176,798.327058823529,168.927058823529,798.327058823529,608,"M1212-16","FT"," Pre",299,2081.52400835073,"C3","Type2a"
"5014",270.092511013216,30.3303964757709,38.1497797356828,270.092511013216,325,"PJ1","FT"," Pre",285,4876.20041753653,"P5","TypeI"
"5015",270.377777777778,59.8944444444444,74.3074074074074,270.377777777778,877,"M1217-16","FT"," Pre",215,1237.36951983299,"C4","TypeI"
"5016",270.377777777778,63.8944444444444,89.3074074074074,270.377777777778,903,"M1217-16","FT"," Pre",243,1817.74530271399,"C4","TypeI"
"5017",270.377777777778,69.8944444444444,72.3074074074074,270.377777777778,1075,"M1217-16","FT"," Pre",286,7315.03131524008,"C4","TypeI"
"5018",270.377777777778,73.8944444444444,89.3074074074074,270.377777777778,784,"M1217-16","FT"," Pre",259,1683.29853862213,"C4","TypeI"
"5019",270.377777777778,74.8944444444444,86.3074074074074,270.377777777778,781,"M1217-16","FT"," Pre",243,4128.81002087683,"C4","TypeI"
"5020",270.377777777778,76.8944444444444,75.3074074074074,270.377777777778,710,"M1217-16","FT"," Pre",286,5361.16910229645,"C4","TypeI"
"5021",270.483720930233,123.479069767442,98.2186046511628,270.483720930233,463,"JG1","FT"," Pre",773,2833.71607515658,"P1","TypeI"
"5022",270.805194805195,44.5324675324675,79.638961038961,270.805194805195,380,"PJ4","FT","Post",660,8080.48016701461,"P5","TypeI"
"5023",270.948235294118,36.3270588235294,179.927058823529,270.948235294118,881,"M1212-16","FT"," Pre",304,4864.3006263048,"C3","TypeI"
"5024",271.377777777778,81.8944444444444,90.3074074074074,271.377777777778,1099,"M1217-16","FT"," Pre",292,1478.81002087683,"C4","TypeI"
"5025",271.377777777778,86.8944444444444,92.3074074074074,271.377777777778,1081,"M1217-16","FT"," Pre",321,5068.16283924843,"C4","TypeI"
"5026",271.889743589744,980.038461538462,155.361538461538,980.038461538462,432,"M1180-16","FT"," Pre",349,6834.65553235908,"C1","Type2a"
"5027",271.948235294118,37.3270588235294,197.927058823529,271.948235294118,22,"M1212-16","FT"," Pre",318,1749.68684759916,"C3","TypeI"
"5028",272.089108910891,45.5709570957096,69.3828382838284,272.089108910891,100,"AB1","FT"," Pre",310,4609.60334029228,"P3","TypeI"
"5029",272.089108910891,46.5709570957096,51.3828382838284,272.089108910891,45,"AB1","FT"," Pre",391,2682.25469728601,"P3","TypeI"
"5030",272.092511013216,203.330396475771,52.1497797356828,272.092511013216,592,"PJ1","FT"," Pre",309,8562.10855949896,"P5","TypeI"
"5031",272.092511013216,27.3303964757709,61.1497797356828,272.092511013216,103,"PJ1","FT"," Pre",298,4716.49269311065,"P5","TypeI"
"5032",272.327402135231,32.2064056939502,124.074733096085,272.327402135231,562,"M1189-16","FT"," Pre",402,7928.70563674322,"C2","TypeI"
"5033",272.327402135231,47.2064056939502,121.074733096085,272.327402135231,612,"M1189-16","FT"," Pre",476,5967.64091858038,"C2","TypeI"
"5034",272.327402135231,56.2064056939502,152.074733096085,272.327402135231,387,"M1189-16","FT"," Pre",310,3799.68684759917,"C2","TypeI"
"5035",272.377777777778,130.894444444444,77.3074074074074,272.377777777778,772,"M1217-16","FT"," Pre",398,6270.14613778706,"C4","TypeI"
"5036",272.506,56.076,42.142,272.506,60,"DS4","FT","Post",297,7971.60751565762,"P2","TypeI"
"5037",272.889743589744,49.0384615384615,139.361538461538,272.889743589744,930,"M1180-16","FT"," Pre",252,4574.1127348643,"C1","TypeI"
"5038",272.948235294118,49.3270588235294,208.927058823529,272.948235294118,862,"M1212-16","FT"," Pre",370,7420.25052192067,"C3","TypeI"
"5039",273.092511013216,51.3303964757709,64.1497797356828,273.092511013216,125,"PJ1","FT"," Pre",308,5793.7369519833,"P5","TypeI"
"5040",273.327402135231,47.2064056939502,176.074733096085,273.327402135231,423,"M1189-16","FT"," Pre",287,3699.47807933194,"C2","TypeI"
"5041",273.377777777778,93.8944444444444,83.3074074074074,273.377777777778,1140,"M1217-16","FT"," Pre",277,2051.04384133612,"C4","TypeI"
"5042",273.483720930233,145.479069767442,131.218604651163,273.483720930233,470,"JG1","FT"," Pre",883,3609.8121085595,"P1","TypeI"
"5043",273.889743589744,523.038461538462,598.361538461538,598.361538461538,471,"M1180-16","FT"," Pre",429,3885.80375782881,"C1","Type2a2x"
"5044",273.948235294118,45.3270588235294,89.9270588235294,273.948235294118,146,"M1212-16","FT"," Pre",409,2613.04801670146,"C3","TypeI"
"5045",273.948235294118,48.3270588235294,147.927058823529,273.948235294118,258,"M1212-16","FT"," Pre",300,4449.68684759917,"C3","TypeI"
"5046",274.092511013216,7.33039647577093,39.1497797356828,274.092511013216,572,"PJ1","FT"," Pre",231,7389.56158663883,"P5","TypeI"
"5047",274.377777777778,77.8944444444444,79.3074074074074,274.377777777778,1092,"M1217-16","FT"," Pre",288,1127.97494780793,"C4","TypeI"
"5048",274.805194805195,38.5324675324675,77.638961038961,274.805194805195,408,"PJ4","FT","Post",534,5836.32567849687,"P5","TypeI"
"5049",275.092511013216,37.3303964757709,59.1497797356828,275.092511013216,152,"PJ1","FT"," Pre",229,5552.92275574113,"P5","TypeI"
"5050",275.092511013216,40.3303964757709,60.1497797356828,275.092511013216,204,"PJ1","FT"," Pre",278,4305.53235908142,"P5","TypeI"
"5051",275.377777777778,68.8944444444444,98.3074074074074,275.377777777778,892,"M1217-16","FT"," Pre",257,3488.72651356994,"C4","TypeI"
"5052",276.092511013216,109.330396475771,81.1497797356828,276.092511013216,29,"PJ1","FT"," Pre",410,5678.49686847599,"P5","TypeI"
"5053",276.092511013216,33.3303964757709,76.1497797356828,276.092511013216,10,"PJ1","FT"," Pre",227,8851.7745302714,"P5","TypeI"
"5054",276.092511013216,42.3303964757709,45.1497797356828,276.092511013216,335,"PJ1","FT"," Pre",350,6604.69728601253,"P5","TypeI"
"5055",276.377777777778,66.8944444444444,62.3074074074074,276.377777777778,1006,"M1217-16","FT"," Pre",302,4025.36534446764,"C4","TypeI"
"5056",276.377777777778,66.8944444444444,71.3074074074074,276.377777777778,269,"M1217-16","FT"," Pre",280,3737.78705636743,"C4","TypeI"
"5057",276.483720930233,124.479069767442,112.218604651163,276.483720930233,413,"JG1","FT"," Pre",967,7242.9018789144,"P1","TypeI"
"5058",276.556962025316,223.332278481013,116.101265822785,276.556962025316,244,"JG4","FT","Post",331,1630.68893528184,"P1","TypeI"
"5059",276.805194805195,47.5324675324675,58.638961038961,276.805194805195,241,"PJ4","FT","Post",566,9077.03549060543,"P5","TypeI"
"5060",276.948235294118,34.3270588235294,114.927058823529,276.948235294118,685,"M1212-16","FT"," Pre",346,5227.55741127349,"C3","TypeI"
"5061",277.327402135231,32.2064056939502,114.074733096085,277.327402135231,665,"M1189-16","FT"," Pre",485,7826.40918580376,"C2","TypeI"
"5062",277.483720930233,40.4790697674419,78.2186046511628,277.483720930233,90,"JG1","FT"," Pre",453,1666.80584551148,"P1","TypeI"
"5063",277.556962025316,415.332278481013,158.101265822785,415.332278481013,172,"JG4","FT","Post",455,3986.74321503132,"P1","Type2a"
"5064",277.889743589744,60.0384615384615,232.361538461538,277.889743589744,89,"M1180-16","FT"," Pre",392,1497.91231732777,"C1","TypeI"
"5065",277.948235294118,28.3270588235294,145.927058823529,277.948235294118,301,"M1212-16","FT"," Pre",278,4528.81002087683,"C3","TypeI"
"5066",277.948235294118,29.3270588235294,118.927058823529,277.948235294118,414,"M1212-16","FT"," Pre",266,2937.4739039666,"C3","TypeI"
"5067",278.327402135231,31.2064056939502,162.074733096085,278.327402135231,572,"M1189-16","FT"," Pre",446,6704.27974947808,"C2","TypeI"
"5068",278.327402135231,51.2064056939502,158.074733096085,278.327402135231,297,"M1189-16","FT"," Pre",274,4010.64718162839,"C2","TypeI"
"5069",278.377777777778,68.8944444444444,66.3074074074074,278.377777777778,1064,"M1217-16","FT"," Pre",281,3932.77661795407,"C4","TypeI"
"5070",278.483720930233,86.4790697674419,73.2186046511628,278.483720930233,77,"JG1","FT"," Pre",633,6373.79958246347,"P1","TypeI"
"5071",278.556962025316,205.332278481013,240.101265822785,278.556962025316,187,"JG4","FT","Post",322,1518.89352818372,"P1","TypeI"
"5072",278.556962025316,66.3322784810127,80.1012658227848,278.556962025316,429,"JG4","FT","Post",286,4103.5490605428,"P1","TypeI"
"5073",278.834645669291,712.299212598425,135.866141732283,712.299212598425,951,"AB4","FT","Post",311,5668.26722338205,"P3","Type2a"
"5074",278.948235294118,40.3270588235294,142.927058823529,278.948235294118,394,"M1212-16","FT"," Pre",266,3332.1503131524,"C3","TypeI"
"5075",278.948235294118,53.3270588235294,126.927058823529,278.948235294118,806,"M1212-16","FT"," Pre",391,5919.51983298539,"C3","TypeI"
"5076",279.092511013216,620.330396475771,102.149779735683,620.330396475771,76,"PJ1","FT"," Pre",358,1656.47181628392,"P5","Type2a"
"5077",279.377777777778,71.8944444444444,85.3074074074074,279.377777777778,47,"M1217-16","FT"," Pre",305,1794.88517745303,"C4","TypeI"
"5078",279.377777777778,84.8944444444444,87.3074074074074,279.377777777778,337,"M1217-16","FT"," Pre",316,2256.36743215031,"C4","TypeI"
